"año","Tipo de delito","Mes","Conteo"
2023,"Otros delitos que atentan contra la vida y la integridad corporal","Febrero",6
2023,"Otros delitos que atentan contra la vida y la integridad corporal","Marzo",19
2023,"Otros delitos que atentan contra la vida y la integridad corporal","Abril",23
2023,"Otros delitos que atentan contra la vida y la integridad corporal","Mayo",16
2023,"Otros delitos que atentan contra la vida y la integridad corporal","Junio",18
2023,"Otros delitos que atentan contra la vida y la integridad corporal","Julio",14
2023,"Otros delitos que atentan contra la vida y la integridad corporal","Agosto",22
2023,"Otros delitos que atentan contra la vida y la integridad corporal","Septiembre",14
2023,"Otros delitos que atentan contra la vida y la integridad corporal","Octubre",15
2023,"Otros delitos que atentan contra la vida y la integridad corporal","Noviembre",18
2023,"Otros delitos que atentan contra la vida y la integridad corporal","Diciembre",10
2023,"Rapto","Enero",0
2023,"Rapto","Febrero",0
2023,"Rapto","Marzo",0
2023,"Rapto","Abril",0
2023,"Rapto","Mayo",0
2023,"Rapto","Junio",0
2023,"Rapto","Julio",1
2023,"Rapto","Agosto",0
2023,"Rapto","Septiembre",0
2023,"Rapto","Octubre",0
2023,"Rapto","Noviembre",0
2023,"Rapto","Diciembre",0
2023,"Robo","Enero",1163
2023,"Robo","Febrero",1029
2023,"Robo","Marzo",1014
2023,"Robo","Abril",866
2023,"Robo","Mayo",1105
2023,"Robo","Junio",980
2023,"Robo","Julio",979
2023,"Robo","Agosto",986
2023,"Robo","Septiembre",1218
2023,"Robo","Octubre",1100
2023,"Robo","Noviembre",1083
2023,"Robo","Diciembre",932
2023,"Secuestro","Enero",1
2023,"Secuestro","Febrero",1
2023,"Secuestro","Marzo",1
2023,"Secuestro","Abril",0
2023,"Secuestro","Mayo",2
2023,"Secuestro","Junio",2
2023,"Secuestro","Julio",2
2023,"Secuestro","Agosto",1
2023,"Secuestro","Septiembre",2
2023,"Secuestro","Octubre",3
2023,"Secuestro","Noviembre",0
2023,"Secuestro","Diciembre",0
2023,"Tráfico de menores","Enero",0
2023,"Tráfico de menores","Febrero",0
2023,"Tráfico de menores","Marzo",0
2023,"Tráfico de menores","Abril",0
2023,"Tráfico de menores","Mayo",0
2023,"Tráfico de menores","Junio",0
2023,"Tráfico de menores","Julio",0
2023,"Tráfico de menores","Agosto",0
2023,"Tráfico de menores","Septiembre",0
2023,"Tráfico de menores","Octubre",0
2023,"Tráfico de menores","Noviembre",0
2023,"Tráfico de menores","Diciembre",0
2023,"Trata de personas","Enero",1
2023,"Trata de personas","Febrero",0
2023,"Trata de personas","Marzo",2
2023,"Trata de personas","Abril",1
2023,"Trata de personas","Mayo",0
2023,"Trata de personas","Junio",2
2023,"Trata de personas","Julio",0
2023,"Trata de personas","Agosto",4
2023,"Trata de personas","Septiembre",2
2023,"Trata de personas","Octubre",0
2023,"Trata de personas","Noviembre",1
2023,"Trata de personas","Diciembre",1
2023,"Violación equiparada","Enero",57
2023,"Violación equiparada","Febrero",43
2023,"Violación equiparada","Marzo",51
2023,"Violación equiparada","Abril",40
2023,"Violación equiparada","Mayo",54
2023,"Violación equiparada","Junio",63
2023,"Violación equiparada","Julio",51
2023,"Violación equiparada","Agosto",36
2023,"Violación equiparada","Septiembre",33
2023,"Violación equiparada","Octubre",31
2023,"Violación equiparada","Noviembre",53
2023,"Violación equiparada","Diciembre",18
2023,"Violación simple","Enero",39
2023,"Violación simple","Febrero",47
2023,"Violación simple","Marzo",56
2023,"Violación simple","Abril",37
2023,"Violación simple","Mayo",47
2023,"Violación simple","Junio",36
2023,"Violación simple","Julio",41
2023,"Violación simple","Agosto",43
2023,"Violación simple","Septiembre",51
2023,"Violación simple","Octubre",38
2023,"Violación simple","Noviembre",37
2023,"Violación simple","Diciembre",22
2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Enero",1
2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Febrero",0
2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Marzo",0
2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Abril",0
2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Mayo",0
2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Junio",0
2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Julio",1
2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Agosto",0
2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Septiembre",0
2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Octubre",0
2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Noviembre",0
2023,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Diciembre",0
2023,"Violencia familiar","Enero",537
2023,"Violencia familiar","Febrero",600
2023,"Violencia familiar","Marzo",685
2023,"Violencia familiar","Abril",615
2023,"Violencia familiar","Mayo",699
2023,"Violencia familiar","Junio",727
2023,"Violencia familiar","Julio",688
2023,"Violencia familiar","Agosto",622
2023,"Violencia familiar","Septiembre",785
2023,"Violencia familiar","Octubre",550
2023,"Violencia familiar","Noviembre",628
2023,"Violencia familiar","Diciembre",399
2024,"Aborto","Enero",2
2024,"Aborto","Febrero",4
2024,"Aborto","Marzo",0
2024,"Aborto","Abril",2
2024,"Aborto","Mayo",0
2024,"Aborto","Junio",1
2024,"Aborto","Julio",0
2024,"Aborto","Agosto",0
2024,"Aborto","Septiembre",0
2024,"Aborto","Octubre",0
2024,"Aborto","Noviembre",0
2024,"Aborto","Diciembre",0
2024,"Abuso de confianza","Enero",33
2024,"Abuso de confianza","Febrero",27
2024,"Abuso de confianza","Marzo",19
2024,"Abuso de confianza","Abril",25
2024,"Abuso de confianza","Mayo",33
2024,"Abuso de confianza","Junio",36
2024,"Abuso de confianza","Julio",15
2024,"Abuso de confianza","Agosto",34
2024,"Abuso de confianza","Septiembre",22
2024,"Abuso de confianza","Octubre",16
2024,"Abuso de confianza","Noviembre",22
2024,"Abuso de confianza","Diciembre",16
2024,"Abuso sexual","Enero",33
2024,"Abuso sexual","Febrero",65
2024,"Abuso sexual","Marzo",65
2024,"Abuso sexual","Abril",66
2024,"Abuso sexual","Mayo",63
2024,"Abuso sexual","Junio",78
2024,"Abuso sexual","Julio",36
2024,"Abuso sexual","Agosto",56
2024,"Abuso sexual","Septiembre",54
2024,"Abuso sexual","Octubre",62
2024,"Abuso sexual","Noviembre",54
2024,"Abuso sexual","Diciembre",40
2024,"Acoso sexual","Enero",0
2024,"Acoso sexual","Febrero",0
2024,"Acoso sexual","Marzo",0
2024,"Acoso sexual","Abril",0
2024,"Acoso sexual","Mayo",0
2024,"Acoso sexual","Junio",1
2024,"Acoso sexual","Julio",0
2024,"Acoso sexual","Agosto",0
2024,"Acoso sexual","Septiembre",1
2024,"Acoso sexual","Octubre",0
2024,"Acoso sexual","Noviembre",0
2024,"Acoso sexual","Diciembre",0
2024,"Allanamiento de morada","Enero",20
2024,"Allanamiento de morada","Febrero",19
2024,"Allanamiento de morada","Marzo",24
2024,"Allanamiento de morada","Abril",25
2024,"Allanamiento de morada","Mayo",32
2024,"Allanamiento de morada","Junio",23
2024,"Allanamiento de morada","Julio",13
2024,"Allanamiento de morada","Agosto",18
2024,"Allanamiento de morada","Septiembre",19
2024,"Allanamiento de morada","Octubre",16
2024,"Allanamiento de morada","Noviembre",13
2024,"Allanamiento de morada","Diciembre",18
2024,"Amenazas","Enero",263
2024,"Amenazas","Febrero",279
2024,"Amenazas","Marzo",287
2024,"Amenazas","Abril",309
2024,"Amenazas","Mayo",361
2024,"Amenazas","Junio",294
2024,"Amenazas","Julio",185
2024,"Amenazas","Agosto",265
2024,"Amenazas","Septiembre",223
2024,"Amenazas","Octubre",282
2024,"Amenazas","Noviembre",257
2024,"Amenazas","Diciembre",213
2024,"Contra el medio ambiente","Enero",5
2024,"Contra el medio ambiente","Febrero",0
2024,"Contra el medio ambiente","Marzo",2
2024,"Contra el medio ambiente","Abril",2
2024,"Contra el medio ambiente","Mayo",1
2024,"Contra el medio ambiente","Junio",0
2024,"Contra el medio ambiente","Julio",0
2024,"Contra el medio ambiente","Agosto",1
2024,"Contra el medio ambiente","Septiembre",0
2024,"Contra el medio ambiente","Octubre",1
2024,"Contra el medio ambiente","Noviembre",0
2024,"Contra el medio ambiente","Diciembre",0
2024,"Corrupción de menores","Enero",2
2024,"Corrupción de menores","Febrero",7
2024,"Corrupción de menores","Marzo",6
2024,"Corrupción de menores","Abril",6
2024,"Corrupción de menores","Mayo",10
2024,"Corrupción de menores","Junio",10
2024,"Corrupción de menores","Julio",5
2024,"Corrupción de menores","Agosto",5
2024,"Corrupción de menores","Septiembre",4
2024,"Corrupción de menores","Octubre",6
2024,"Corrupción de menores","Noviembre",4
2024,"Corrupción de menores","Diciembre",5
2024,"Daño a la propiedad","Enero",237
2024,"Daño a la propiedad","Febrero",232
2024,"Daño a la propiedad","Marzo",198
2024,"Daño a la propiedad","Abril",227
2024,"Daño a la propiedad","Mayo",260
2024,"Daño a la propiedad","Junio",213
2024,"Daño a la propiedad","Julio",178
2024,"Daño a la propiedad","Agosto",242
2024,"Daño a la propiedad","Septiembre",233
2024,"Daño a la propiedad","Octubre",244
2024,"Daño a la propiedad","Noviembre",213
2024,"Daño a la propiedad","Diciembre",183
2024,"Delitos cometidos por servidores públicos","Enero",54
2024,"Delitos cometidos por servidores públicos","Febrero",28
2024,"Delitos cometidos por servidores públicos","Marzo",47
2024,"Delitos cometidos por servidores públicos","Abril",60
2024,"Delitos cometidos por servidores públicos","Mayo",49
2024,"Delitos cometidos por servidores públicos","Junio",40
2024,"Delitos cometidos por servidores públicos","Julio",35
2024,"Delitos cometidos por servidores públicos","Agosto",46
2024,"Delitos cometidos por servidores públicos","Septiembre",37
2024,"Delitos cometidos por servidores públicos","Octubre",36
2024,"Delitos cometidos por servidores públicos","Noviembre",56
2024,"Delitos cometidos por servidores públicos","Diciembre",39
2024,"Despojo","Enero",46
2024,"Despojo","Febrero",61
2024,"Despojo","Marzo",55
2024,"Despojo","Abril",61
2024,"Despojo","Mayo",65
2024,"Despojo","Junio",43
2024,"Despojo","Julio",41
2024,"Despojo","Agosto",73
2024,"Despojo","Septiembre",54
2024,"Despojo","Octubre",96
2024,"Despojo","Noviembre",61
2024,"Despojo","Diciembre",40
2024,"Electorales","Enero",9
2024,"Electorales","Febrero",11
2024,"Electorales","Marzo",15
2024,"Electorales","Abril",17
2024,"Electorales","Mayo",82
2024,"Electorales","Junio",53
2024,"Electorales","Julio",4
2024,"Electorales","Agosto",1
2024,"Electorales","Septiembre",3
2024,"Electorales","Octubre",0
2024,"Electorales","Noviembre",2
2024,"Electorales","Diciembre",1
2024,"Evasión de presos","Enero",0
2024,"Evasión de presos","Febrero",0
2024,"Evasión de presos","Marzo",0
2024,"Evasión de presos","Abril",0
2024,"Evasión de presos","Mayo",0
2024,"Evasión de presos","Junio",1
2024,"Evasión de presos","Julio",0
2024,"Evasión de presos","Agosto",0
2024,"Evasión de presos","Septiembre",0
2024,"Evasión de presos","Octubre",0
2024,"Evasión de presos","Noviembre",0
2024,"Evasión de presos","Diciembre",0
2024,"Extorsión","Enero",32
2024,"Extorsión","Febrero",21
2024,"Extorsión","Marzo",25
2024,"Extorsión","Abril",46
2024,"Extorsión","Mayo",34
2024,"Extorsión","Junio",17
2024,"Extorsión","Julio",22
2024,"Extorsión","Agosto",35
2024,"Extorsión","Septiembre",17
2024,"Extorsión","Octubre",28
2024,"Extorsión","Noviembre",18
2024,"Extorsión","Diciembre",16
2024,"Falsedad","Enero",6
2024,"Falsedad","Febrero",13
2024,"Falsedad","Marzo",11
2024,"Falsedad","Abril",6
2024,"Falsedad","Mayo",10
2024,"Falsedad","Junio",13
2024,"Falsedad","Julio",8
2024,"Falsedad","Agosto",22
2024,"Falsedad","Septiembre",13
2024,"Falsedad","Octubre",18
2024,"Falsedad","Noviembre",14
2024,"Falsedad","Diciembre",12
2024,"Falsificación","Enero",19
2024,"Falsificación","Febrero",14
2024,"Falsificación","Marzo",12
2024,"Falsificación","Abril",19
2024,"Falsificación","Mayo",16
2024,"Falsificación","Junio",18
2024,"Falsificación","Julio",17
2024,"Falsificación","Agosto",12
2024,"Falsificación","Septiembre",15
2024,"Falsificación","Octubre",12
2024,"Falsificación","Noviembre",14
2024,"Falsificación","Diciembre",10
2024,"Feminicidio","Enero",1
2024,"Feminicidio","Febrero",0
2024,"Feminicidio","Marzo",0
2024,"Feminicidio","Abril",2
2024,"Feminicidio","Mayo",1
2024,"Feminicidio","Junio",3
2024,"Feminicidio","Julio",3
2024,"Feminicidio","Agosto",0
2024,"Feminicidio","Septiembre",3
2024,"Feminicidio","Octubre",1
2024,"Feminicidio","Noviembre",1
2024,"Feminicidio","Diciembre",2
2024,"Fraude","Enero",136
2024,"Fraude","Febrero",126
2024,"Fraude","Marzo",110
2024,"Fraude","Abril",132
2024,"Fraude","Mayo",134
2024,"Fraude","Junio",104
2024,"Fraude","Julio",92
2024,"Fraude","Agosto",119
2024,"Fraude","Septiembre",118
2024,"Fraude","Octubre",133
2024,"Fraude","Noviembre",112
2024,"Fraude","Diciembre",100
2024,"Homicidio","Enero",24
2024,"Homicidio","Febrero",28
2024,"Homicidio","Marzo",43
2024,"Homicidio","Abril",38
2024,"Homicidio","Mayo",46
2024,"Homicidio","Junio",49
2024,"Homicidio","Julio",37
2024,"Homicidio","Agosto",27
2024,"Homicidio","Septiembre",42
2024,"Homicidio","Octubre",34
2024,"Homicidio","Noviembre",38
2024,"Homicidio","Diciembre",22
2024,"Hostigamiento sexual","Enero",19
2024,"Hostigamiento sexual","Febrero",16
2024,"Hostigamiento sexual","Marzo",10
2024,"Hostigamiento sexual","Abril",21
2024,"Hostigamiento sexual","Mayo",21
2024,"Hostigamiento sexual","Junio",12
2024,"Hostigamiento sexual","Julio",13
2024,"Hostigamiento sexual","Agosto",14
2024,"Hostigamiento sexual","Septiembre",13
2024,"Hostigamiento sexual","Octubre",16
2024,"Hostigamiento sexual","Noviembre",11
2024,"Hostigamiento sexual","Diciembre",9
2024,"Incesto","Enero",0
2024,"Incesto","Febrero",0
2024,"Incesto","Marzo",0
2024,"Incesto","Abril",0
2024,"Incesto","Mayo",0
2024,"Incesto","Junio",0
2024,"Incesto","Julio",0
2024,"Incesto","Agosto",0
2024,"Incesto","Septiembre",0
2024,"Incesto","Octubre",0
2024,"Incesto","Noviembre",0
2024,"Incesto","Diciembre",0
2024,"Incumplimiento de obligaciones de asistencia familiar","Enero",73
2024,"Incumplimiento de obligaciones de asistencia familiar","Febrero",63
2024,"Incumplimiento de obligaciones de asistencia familiar","Marzo",54
2024,"Incumplimiento de obligaciones de asistencia familiar","Abril",78
2024,"Incumplimiento de obligaciones de asistencia familiar","Mayo",66
2024,"Incumplimiento de obligaciones de asistencia familiar","Junio",67
2024,"Incumplimiento de obligaciones de asistencia familiar","Julio",47
2024,"Incumplimiento de obligaciones de asistencia familiar","Agosto",66
2024,"Incumplimiento de obligaciones de asistencia familiar","Septiembre",66
2024,"Incumplimiento de obligaciones de asistencia familiar","Octubre",77
2024,"Incumplimiento de obligaciones de asistencia familiar","Noviembre",60
2024,"Incumplimiento de obligaciones de asistencia familiar","Diciembre",45
2024,"Lesiones","Enero",514
2024,"Lesiones","Febrero",526
2024,"Lesiones","Marzo",454
2024,"Lesiones","Abril",500
2024,"Lesiones","Mayo",580
2024,"Lesiones","Junio",495
2024,"Lesiones","Julio",306
2024,"Lesiones","Agosto",387
2024,"Lesiones","Septiembre",430
2024,"Lesiones","Octubre",422
2024,"Lesiones","Noviembre",410
2024,"Lesiones","Diciembre",322
2024,"Narcomenudeo","Enero",50
2024,"Narcomenudeo","Febrero",58
2024,"Narcomenudeo","Marzo",47
2024,"Narcomenudeo","Abril",51
2024,"Narcomenudeo","Mayo",51
2024,"Narcomenudeo","Junio",47
2024,"Narcomenudeo","Julio",47
2024,"Narcomenudeo","Agosto",57
2024,"Narcomenudeo","Septiembre",53
2024,"Narcomenudeo","Octubre",63
2024,"Narcomenudeo","Noviembre",62
2024,"Narcomenudeo","Diciembre",49
2024,"Otros delitos contra el patrimonio","Enero",40
2024,"Otros delitos contra el patrimonio","Febrero",40
2024,"Otros delitos contra el patrimonio","Marzo",30
2024,"Otros delitos contra el patrimonio","Abril",25
2024,"Otros delitos contra el patrimonio","Mayo",45
2024,"Otros delitos contra el patrimonio","Junio",29
2024,"Otros delitos contra el patrimonio","Julio",33
2024,"Otros delitos contra el patrimonio","Agosto",37
2024,"Otros delitos contra el patrimonio","Septiembre",38
2024,"Otros delitos contra el patrimonio","Octubre",39
2024,"Otros delitos contra el patrimonio","Noviembre",34
2024,"Otros delitos contra el patrimonio","Diciembre",27
2024,"Otros delitos contra la familia","Enero",0
2024,"Otros delitos contra la familia","Febrero",0
2024,"Otros delitos contra la familia","Marzo",1
2024,"Otros delitos contra la familia","Abril",0
2024,"Otros delitos contra la familia","Mayo",0
2024,"Otros delitos contra la familia","Junio",0
2024,"Otros delitos contra la familia","Julio",0
2024,"Otros delitos contra la familia","Agosto",0
2024,"Otros delitos contra la familia","Septiembre",0
2024,"Otros delitos contra la familia","Octubre",0
2024,"Otros delitos contra la familia","Noviembre",1
2024,"Otros delitos contra la familia","Diciembre",1
2024,"Otros delitos contra la sociedad","Enero",0
2024,"Otros delitos contra la sociedad","Febrero",0
2024,"Otros delitos contra la sociedad","Marzo",1
2024,"Otros delitos contra la sociedad","Abril",2
2024,"Otros delitos contra la sociedad","Mayo",1
2024,"Otros delitos contra la sociedad","Junio",2
2024,"Otros delitos contra la sociedad","Julio",1
2024,"Otros delitos contra la sociedad","Agosto",4
2024,"Otros delitos contra la sociedad","Septiembre",2
2024,"Otros delitos contra la sociedad","Octubre",0
2024,"Otros delitos contra la sociedad","Noviembre",0
2024,"Otros delitos contra la sociedad","Diciembre",1
2024,"Otros delitos del Fuero Común","Enero",945
2024,"Otros delitos del Fuero Común","Febrero",968
2024,"Otros delitos del Fuero Común","Marzo",1159
2024,"Otros delitos del Fuero Común","Abril",1113
2024,"Otros delitos del Fuero Común","Mayo",1134
2024,"Otros delitos del Fuero Común","Junio",980
2024,"Otros delitos del Fuero Común","Julio",1242
2024,"Otros delitos del Fuero Común","Agosto",1232
2024,"Otros delitos del Fuero Común","Septiembre",1641
2024,"Otros delitos del Fuero Común","Octubre",1222
2024,"Otros delitos del Fuero Común","Noviembre",1312
2024,"Otros delitos del Fuero Común","Diciembre",1826
2024,"Otros delitos que atentan contra la libertad personal","Enero",161
2024,"Otros delitos que atentan contra la libertad personal","Febrero",125
2024,"Otros delitos que atentan contra la libertad personal","Marzo",164
2024,"Otros delitos que atentan contra la libertad personal","Abril",182
2024,"Otros delitos que atentan contra la libertad personal","Mayo",149
2024,"Otros delitos que atentan contra la libertad personal","Junio",143
2024,"Otros delitos que atentan contra la libertad personal","Julio",134
2024,"Otros delitos que atentan contra la libertad personal","Agosto",145
2024,"Otros delitos que atentan contra la libertad personal","Septiembre",139
2024,"Otros delitos que atentan contra la libertad personal","Octubre",120
2024,"Otros delitos que atentan contra la libertad personal","Noviembre",141
2024,"Otros delitos que atentan contra la libertad personal","Diciembre",121
2024,"Otros delitos que atentan contra la libertad y la seguridad sexual","Enero",37
2024,"Otros delitos que atentan contra la libertad y la seguridad sexual","Febrero",26
2024,"Otros delitos que atentan contra la libertad y la seguridad sexual","Marzo",23
2024,"Otros delitos que atentan contra la libertad y la seguridad sexual","Abril",46
2024,"Otros delitos que atentan contra la libertad y la seguridad sexual","Mayo",29
2024,"Otros delitos que atentan contra la libertad y la seguridad sexual","Junio",32
2024,"Otros delitos que atentan contra la libertad y la seguridad sexual","Julio",20
2024,"Otros delitos que atentan contra la libertad y la seguridad sexual","Agosto",23
2024,"Otros delitos que atentan contra la libertad y la seguridad sexual","Septiembre",31
2024,"Otros delitos que atentan contra la libertad y la seguridad sexual","Octubre",21
2024,"Otros delitos que atentan contra la libertad y la seguridad sexual","Noviembre",18
2024,"Otros delitos que atentan contra la libertad y la seguridad sexual","Diciembre",24
2024,"Otros delitos que atentan contra la vida y la integridad corporal","Enero",9
2024,"Otros delitos que atentan contra la vida y la integridad corporal","Febrero",6
2024,"Otros delitos que atentan contra la vida y la integridad corporal","Marzo",10
2024,"Otros delitos que atentan contra la vida y la integridad corporal","Abril",11
2024,"Otros delitos que atentan contra la vida y la integridad corporal","Mayo",25
2024,"Otros delitos que atentan contra la vida y la integridad corporal","Junio",18
2024,"Otros delitos que atentan contra la vida y la integridad corporal","Julio",13
2024,"Otros delitos que atentan contra la vida y la integridad corporal","Agosto",18
2024,"Otros delitos que atentan contra la vida y la integridad corporal","Septiembre",10
2024,"Otros delitos que atentan contra la vida y la integridad corporal","Octubre",9
2024,"Otros delitos que atentan contra la vida y la integridad corporal","Noviembre",15
2024,"Otros delitos que atentan contra la vida y la integridad corporal","Diciembre",11
2024,"Rapto","Enero",0
2024,"Rapto","Febrero",0
2024,"Rapto","Marzo",0
2024,"Rapto","Abril",0
2024,"Rapto","Mayo",1
2024,"Rapto","Junio",0
2024,"Rapto","Julio",0
2024,"Rapto","Agosto",0
2024,"Rapto","Septiembre",0
2024,"Rapto","Octubre",0
2024,"Rapto","Noviembre",0
2024,"Rapto","Diciembre",0
2024,"Robo","Enero",1170
2024,"Robo","Febrero",1053
2024,"Robo","Marzo",934
2024,"Robo","Abril",941
2024,"Robo","Mayo",1025
2024,"Robo","Junio",856
2024,"Robo","Julio",755
2024,"Robo","Agosto",1036
2024,"Robo","Septiembre",899
2024,"Robo","Octubre",995
2024,"Robo","Noviembre",955
2024,"Robo","Diciembre",730
2024,"Secuestro","Enero",1
2024,"Secuestro","Febrero",1
2024,"Secuestro","Marzo",3
2024,"Secuestro","Abril",2
2024,"Secuestro","Mayo",1
2024,"Secuestro","Junio",0
2024,"Secuestro","Julio",2
2024,"Secuestro","Agosto",1
2024,"Secuestro","Septiembre",1
2024,"Secuestro","Octubre",0
2024,"Secuestro","Noviembre",1
2024,"Secuestro","Diciembre",1
2024,"Tráfico de menores","Enero",0
2024,"Tráfico de menores","Febrero",0
2024,"Tráfico de menores","Marzo",0
2024,"Tráfico de menores","Abril",0
2024,"Tráfico de menores","Mayo",0
2024,"Tráfico de menores","Junio",0
2024,"Tráfico de menores","Julio",0
2024,"Tráfico de menores","Agosto",0
2024,"Tráfico de menores","Septiembre",0
2024,"Tráfico de menores","Octubre",0
2024,"Tráfico de menores","Noviembre",0
2024,"Tráfico de menores","Diciembre",0
2024,"Trata de personas","Enero",0
2024,"Trata de personas","Febrero",1
2024,"Trata de personas","Marzo",2
2024,"Trata de personas","Abril",2
2024,"Trata de personas","Mayo",1
2024,"Trata de personas","Junio",1
2024,"Trata de personas","Julio",0
2024,"Trata de personas","Agosto",0
2024,"Trata de personas","Septiembre",1
2024,"Trata de personas","Octubre",0
2024,"Trata de personas","Noviembre",1
2024,"Trata de personas","Diciembre",0
2024,"Violación equiparada","Enero",42
2024,"Violación equiparada","Febrero",46
2024,"Violación equiparada","Marzo",33
2024,"Violación equiparada","Abril",62
2024,"Violación equiparada","Mayo",45
2024,"Violación equiparada","Junio",41
2024,"Violación equiparada","Julio",21
2024,"Violación equiparada","Agosto",26
2024,"Violación equiparada","Septiembre",11
2024,"Violación equiparada","Octubre",34
2024,"Violación equiparada","Noviembre",31
2024,"Violación equiparada","Diciembre",25
2024,"Violación simple","Enero",37
2024,"Violación simple","Febrero",42
2024,"Violación simple","Marzo",34
2024,"Violación simple","Abril",38
2024,"Violación simple","Mayo",45
2024,"Violación simple","Junio",55
2024,"Violación simple","Julio",30
2024,"Violación simple","Agosto",81
2024,"Violación simple","Septiembre",56
2024,"Violación simple","Octubre",32
2024,"Violación simple","Noviembre",27
2024,"Violación simple","Diciembre",20
2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Enero",0
2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Febrero",0
2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Marzo",0
2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Abril",0
2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Mayo",5
2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Junio",1
2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Julio",0
2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Agosto",0
2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Septiembre",0
2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Octubre",0
2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Noviembre",0
2024,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Diciembre",0
2024,"Violencia familiar","Enero",522
2024,"Violencia familiar","Febrero",577
2024,"Violencia familiar","Marzo",631
2024,"Violencia familiar","Abril",686
2024,"Violencia familiar","Mayo",723
2024,"Violencia familiar","Junio",668
2024,"Violencia familiar","Julio",443
2024,"Violencia familiar","Agosto",654
2024,"Violencia familiar","Septiembre",584
2024,"Violencia familiar","Octubre",479
2024,"Violencia familiar","Noviembre",473
2024,"Violencia familiar","Diciembre",362
2025,"Aborto","Enero",2
2025,"Aborto","Febrero",0
2025,"Aborto","Marzo",0
2025,"Aborto","Abril",0
2025,"Aborto","Mayo",0
2025,"Aborto","Junio",0
2025,"Aborto","Julio",0
2025,"Aborto","Agosto",0
2025,"Aborto","Septiembre",0
2025,"Aborto","Octubre",0
2025,"Aborto","Noviembre",0
2025,"Aborto","Diciembre",0
2025,"Abuso de confianza","Enero",2
2025,"Abuso de confianza","Febrero",0
2025,"Abuso de confianza","Marzo",0
2025,"Abuso de confianza","Abril",0
2025,"Abuso de confianza","Mayo",0
2025,"Abuso de confianza","Junio",0
2025,"Abuso de confianza","Julio",0
2025,"Abuso de confianza","Agosto",0
2025,"Abuso de confianza","Septiembre",0
2025,"Abuso de confianza","Octubre",0
2025,"Abuso de confianza","Noviembre",0
2025,"Abuso de confianza","Diciembre",0
2025,"Abuso sexual","Enero",53
2025,"Abuso sexual","Febrero",0
2025,"Abuso sexual","Marzo",0
2025,"Abuso sexual","Abril",0
2025,"Abuso sexual","Mayo",0
2025,"Abuso sexual","Junio",0
2025,"Abuso sexual","Julio",0
2025,"Abuso sexual","Agosto",0
2025,"Abuso sexual","Septiembre",0
2025,"Abuso sexual","Octubre",0
2025,"Abuso sexual","Noviembre",0
2025,"Abuso sexual","Diciembre",0
2025,"Acoso sexual","Enero",1
2025,"Acoso sexual","Febrero",0
2025,"Acoso sexual","Marzo",0
2025,"Acoso sexual","Abril",0
2025,"Acoso sexual","Mayo",0
2025,"Acoso sexual","Junio",0
2025,"Acoso sexual","Julio",0
2025,"Acoso sexual","Agosto",0
2025,"Acoso sexual","Septiembre",0
2025,"Acoso sexual","Octubre",0
2025,"Acoso sexual","Noviembre",0
2025,"Acoso sexual","Diciembre",0
2025,"Allanamiento de morada","Enero",16
2025,"Allanamiento de morada","Febrero",0
2025,"Allanamiento de morada","Marzo",0
2025,"Allanamiento de morada","Abril",0
2025,"Allanamiento de morada","Mayo",0
2025,"Allanamiento de morada","Junio",0
2025,"Allanamiento de morada","Julio",0
2025,"Allanamiento de morada","Agosto",0
2025,"Allanamiento de morada","Septiembre",0
2025,"Allanamiento de morada","Octubre",0
2025,"Allanamiento de morada","Noviembre",0
2025,"Allanamiento de morada","Diciembre",0
2025,"Amenazas","Enero",267
2025,"Amenazas","Febrero",0
2025,"Amenazas","Marzo",0
2025,"Amenazas","Abril",0
2025,"Amenazas","Mayo",0
2025,"Amenazas","Junio",0
2025,"Amenazas","Julio",0
2025,"Amenazas","Agosto",0
2025,"Amenazas","Septiembre",0
2025,"Amenazas","Octubre",0
2025,"Amenazas","Noviembre",0
2025,"Amenazas","Diciembre",0
2025,"Contra el medio ambiente","Enero",0
