"Año","Municipio","Tipo.de.delito","total","tasa"
2019,"Tepeapulco","Homicidio",13,0.239089253857613
2019,"Tepeapulco","Hostigamiento sexual",0,0
2019,"Tepeapulco","Incesto",0,0
2019,"Tepeapulco","Incumplimiento de obligaciones de asistencia familiar",29,0.533352950913137
2019,"Tepeapulco","Lesiones",214,3.93577694811763
2019,"Tepeapulco","Narcomenudeo",31,0.570135913045077
2019,"Tepeapulco","Otros delitos contra el patrimonio",2,0.0367829621319405
2019,"Tepeapulco","Otros delitos contra la familia",1,0.0183914810659702
2019,"Tepeapulco","Otros delitos contra la sociedad",0,0
2019,"Tepeapulco","Otros delitos del Fuero Común",214,3.93577694811763
2019,"Tepeapulco","Otros delitos que atentan contra la libertad personal",54,0.993139977562393
2019,"Tepeapulco","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2019,"Tepeapulco","Otros delitos que atentan contra la vida y la integridad corporal",6,0.110348886395821
2019,"Tepeapulco","Rapto",0,0
2019,"Tepeapulco","Robo",683,12.5613815680577
2019,"Tepeapulco","Secuestro",1,0.0183914810659702
2019,"Tepeapulco","Trata de personas",0,0
2019,"Tepeapulco","Tráfico de menores",0,0
2019,"Tepeapulco","Violación equiparada",0,0
2019,"Tepeapulco","Violación simple",22,0.404612583451345
2019,"Tepeapulco","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tepeapulco","Violencia familiar",154,2.83228808415942
2019,"Tepehuacán de Guerrero","Aborto",0,0
2019,"Tepehuacán de Guerrero","Abuso de confianza",1,0.032520325203252
2019,"Tepehuacán de Guerrero","Abuso sexual",2,0.0650406504065041
2019,"Tepehuacán de Guerrero","Acoso sexual",0,0
2019,"Tepehuacán de Guerrero","Allanamiento de morada",2,0.0650406504065041
2019,"Tepehuacán de Guerrero","Amenazas",8,0.260162601626016
2019,"Tepehuacán de Guerrero","Contra el medio ambiente",0,0
2019,"Tepehuacán de Guerrero","Corrupción de menores",0,0
2019,"Tepehuacán de Guerrero","Daño a la propiedad",4,0.130081300813008
2019,"Tepehuacán de Guerrero","Delitos cometidos por servidores públicos",0,0
2019,"Tepehuacán de Guerrero","Despojo",2,0.0650406504065041
2019,"Tepehuacán de Guerrero","Electorales",0,0
2019,"Tepehuacán de Guerrero","Evasión de presos",0,0
2019,"Tepehuacán de Guerrero","Extorsión",2,0.0650406504065041
2019,"Tepehuacán de Guerrero","Falsedad",0,0
2019,"Tepehuacán de Guerrero","Falsificación",0,0
2019,"Tepehuacán de Guerrero","Feminicidio",0,0
2019,"Tepehuacán de Guerrero","Fraude",0,0
2019,"Tepehuacán de Guerrero","Homicidio",5,0.16260162601626
2019,"Tepehuacán de Guerrero","Hostigamiento sexual",0,0
2019,"Tepehuacán de Guerrero","Incesto",0,0
2019,"Tepehuacán de Guerrero","Incumplimiento de obligaciones de asistencia familiar",3,0.0975609756097561
2019,"Tepehuacán de Guerrero","Lesiones",18,0.585365853658537
2019,"Tepehuacán de Guerrero","Narcomenudeo",2,0.0650406504065041
2019,"Tepehuacán de Guerrero","Otros delitos contra el patrimonio",0,0
2019,"Tepehuacán de Guerrero","Otros delitos contra la familia",0,0
2019,"Tepehuacán de Guerrero","Otros delitos contra la sociedad",0,0
2019,"Tepehuacán de Guerrero","Otros delitos del Fuero Común",11,0.357723577235772
2019,"Tepehuacán de Guerrero","Otros delitos que atentan contra la libertad personal",2,0.0650406504065041
2019,"Tepehuacán de Guerrero","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2019,"Tepehuacán de Guerrero","Otros delitos que atentan contra la vida y la integridad corporal",1,0.032520325203252
2019,"Tepehuacán de Guerrero","Rapto",0,0
2019,"Tepehuacán de Guerrero","Robo",11,0.357723577235772
2019,"Tepehuacán de Guerrero","Secuestro",0,0
2019,"Tepehuacán de Guerrero","Trata de personas",0,0
2019,"Tepehuacán de Guerrero","Tráfico de menores",0,0
2019,"Tepehuacán de Guerrero","Violación equiparada",0,0
2019,"Tepehuacán de Guerrero","Violación simple",7,0.227642276422764
2019,"Tepehuacán de Guerrero","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tepehuacán de Guerrero","Violencia familiar",3,0.0975609756097561
2019,"Tepeji del Río de Ocampo","Aborto",0,0
2019,"Tepeji del Río de Ocampo","Abuso de confianza",24,0.274467647126095
2019,"Tepeji del Río de Ocampo","Abuso sexual",11,0.12579767159946
2019,"Tepeji del Río de Ocampo","Acoso sexual",0,0
2019,"Tepeji del Río de Ocampo","Allanamiento de morada",11,0.12579767159946
2019,"Tepeji del Río de Ocampo","Amenazas",86,0.983509068868507
2019,"Tepeji del Río de Ocampo","Contra el medio ambiente",0,0
2019,"Tepeji del Río de Ocampo","Corrupción de menores",0,0
2019,"Tepeji del Río de Ocampo","Daño a la propiedad",120,1.37233823563047
2019,"Tepeji del Río de Ocampo","Delitos cometidos por servidores públicos",9,0.102925367672286
2019,"Tepeji del Río de Ocampo","Despojo",24,0.274467647126095
2019,"Tepeji del Río de Ocampo","Electorales",1,0.0114361519635873
2019,"Tepeji del Río de Ocampo","Evasión de presos",0,0
2019,"Tepeji del Río de Ocampo","Extorsión",13,0.148669975526635
2019,"Tepeji del Río de Ocampo","Falsedad",3,0.0343084558907619
2019,"Tepeji del Río de Ocampo","Falsificación",3,0.0343084558907619
2019,"Tepeji del Río de Ocampo","Feminicidio",0,0
2019,"Tepeji del Río de Ocampo","Fraude",26,0.29733995105327
2019,"Tepeji del Río de Ocampo","Homicidio",18,0.205850735344571
2019,"Tepeji del Río de Ocampo","Hostigamiento sexual",5,0.0571807598179365
2019,"Tepeji del Río de Ocampo","Incesto",0,0
2019,"Tepeji del Río de Ocampo","Incumplimiento de obligaciones de asistencia familiar",7,0.080053063745111
2019,"Tepeji del Río de Ocampo","Lesiones",191,2.18430502504517
2019,"Tepeji del Río de Ocampo","Narcomenudeo",3,0.0343084558907619
2019,"Tepeji del Río de Ocampo","Otros delitos contra el patrimonio",5,0.0571807598179365
2019,"Tepeji del Río de Ocampo","Otros delitos contra la familia",0,0
2019,"Tepeji del Río de Ocampo","Otros delitos contra la sociedad",0,0
2019,"Tepeji del Río de Ocampo","Otros delitos del Fuero Común",117,1.33802977973971
2019,"Tepeji del Río de Ocampo","Otros delitos que atentan contra la libertad personal",28,0.320212254980444
2019,"Tepeji del Río de Ocampo","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.0114361519635873
2019,"Tepeji del Río de Ocampo","Otros delitos que atentan contra la vida y la integridad corporal",5,0.0571807598179365
2019,"Tepeji del Río de Ocampo","Rapto",0,0
2019,"Tepeji del Río de Ocampo","Robo",455,5.20344914343222
2019,"Tepeji del Río de Ocampo","Secuestro",1,0.0114361519635873
2019,"Tepeji del Río de Ocampo","Trata de personas",0,0
2019,"Tepeji del Río de Ocampo","Tráfico de menores",0,0
2019,"Tepeji del Río de Ocampo","Violación equiparada",0,0
2019,"Tepeji del Río de Ocampo","Violación simple",20,0.228723039271746
2019,"Tepeji del Río de Ocampo","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tepeji del Río de Ocampo","Violencia familiar",113,1.29228517188536
2019,"Tepetitlán","Aborto",0,0
2019,"Tepetitlán","Abuso de confianza",2,0.182949140139041
2019,"Tepetitlán","Abuso sexual",0,0
2019,"Tepetitlán","Acoso sexual",0,0
2019,"Tepetitlán","Allanamiento de morada",0,0
2019,"Tepetitlán","Amenazas",5,0.457372850347603
2019,"Tepetitlán","Contra el medio ambiente",0,0
2019,"Tepetitlán","Corrupción de menores",0,0
2019,"Tepetitlán","Daño a la propiedad",10,0.914745700695207
2019,"Tepetitlán","Delitos cometidos por servidores públicos",0,0
2019,"Tepetitlán","Despojo",3,0.274423710208562
2019,"Tepetitlán","Electorales",0,0
2019,"Tepetitlán","Evasión de presos",0,0
2019,"Tepetitlán","Extorsión",1,0.0914745700695207
2019,"Tepetitlán","Falsedad",0,0
2019,"Tepetitlán","Falsificación",0,0
2019,"Tepetitlán","Feminicidio",0,0
2019,"Tepetitlán","Fraude",0,0
2019,"Tepetitlán","Homicidio",4,0.365898280278083
2019,"Tepetitlán","Hostigamiento sexual",0,0
2019,"Tepetitlán","Incesto",0,0
2019,"Tepetitlán","Incumplimiento de obligaciones de asistencia familiar",4,0.365898280278083
2019,"Tepetitlán","Lesiones",7,0.640321990486645
2019,"Tepetitlán","Narcomenudeo",0,0
2019,"Tepetitlán","Otros delitos contra el patrimonio",0,0
2019,"Tepetitlán","Otros delitos contra la familia",0,0
2019,"Tepetitlán","Otros delitos contra la sociedad",0,0
2019,"Tepetitlán","Otros delitos del Fuero Común",3,0.274423710208562
2019,"Tepetitlán","Otros delitos que atentan contra la libertad personal",3,0.274423710208562
2019,"Tepetitlán","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2019,"Tepetitlán","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0914745700695207
2019,"Tepetitlán","Rapto",0,0
2019,"Tepetitlán","Robo",14,1.28064398097329
2019,"Tepetitlán","Secuestro",0,0
2019,"Tepetitlán","Trata de personas",0,0
2019,"Tepetitlán","Tráfico de menores",0,0
2019,"Tepetitlán","Violación equiparada",0,0
2019,"Tepetitlán","Violación simple",0,0
2019,"Tepetitlán","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tepetitlán","Violencia familiar",10,0.914745700695207
2019,"Tetepango","Aborto",0,0
2019,"Tetepango","Abuso de confianza",0,0
2019,"Tetepango","Abuso sexual",0,0
2019,"Tetepango","Acoso sexual",0,0
2019,"Tetepango","Allanamiento de morada",2,0.172057811424639
2019,"Tetepango","Amenazas",4,0.344115622849277
2019,"Tetepango","Contra el medio ambiente",0,0
2019,"Tetepango","Corrupción de menores",0,0
2019,"Tetepango","Daño a la propiedad",6,0.516173434273916
2019,"Tetepango","Delitos cometidos por servidores públicos",5,0.430144528561597
2019,"Tetepango","Despojo",5,0.430144528561597
2019,"Tetepango","Electorales",0,0
2019,"Tetepango","Evasión de presos",0,0
2019,"Tetepango","Extorsión",1,0.0860289057123193
2019,"Tetepango","Falsedad",0,0
2019,"Tetepango","Falsificación",2,0.172057811424639
2019,"Tetepango","Feminicidio",0,0
2019,"Tetepango","Fraude",3,0.258086717136958
2019,"Tetepango","Homicidio",1,0.0860289057123193
2019,"Tetepango","Hostigamiento sexual",1,0.0860289057123193
2019,"Tetepango","Incesto",0,0
2019,"Tetepango","Incumplimiento de obligaciones de asistencia familiar",2,0.172057811424639
2019,"Tetepango","Lesiones",18,1.54852030282175
2019,"Tetepango","Narcomenudeo",1,0.0860289057123193
2019,"Tetepango","Otros delitos contra el patrimonio",1,0.0860289057123193
2019,"Tetepango","Otros delitos contra la familia",0,0
2019,"Tetepango","Otros delitos contra la sociedad",0,0
2019,"Tetepango","Otros delitos del Fuero Común",14,1.20440467997247
2019,"Tetepango","Otros delitos que atentan contra la libertad personal",5,0.430144528561597
2019,"Tetepango","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2019,"Tetepango","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0860289057123193
2019,"Tetepango","Rapto",0,0
2019,"Tetepango","Robo",26,2.2367515485203
2019,"Tetepango","Secuestro",0,0
2019,"Tetepango","Trata de personas",0,0
2019,"Tetepango","Tráfico de menores",0,0
2019,"Tetepango","Violación equiparada",0,0
2019,"Tetepango","Violación simple",2,0.172057811424639
2019,"Tetepango","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tetepango","Violencia familiar",6,0.516173434273916
2019,"Tezontepec de Aldama","Aborto",0,0
2019,"Tezontepec de Aldama","Abuso de confianza",7,0.132053047595691
2019,"Tezontepec de Aldama","Abuso sexual",6,0.113188326510593
2019,"Tezontepec de Aldama","Acoso sexual",0,0
2019,"Tezontepec de Aldama","Allanamiento de morada",9,0.169782489765889
2019,"Tezontepec de Aldama","Amenazas",27,0.509347469297666
2019,"Tezontepec de Aldama","Contra el medio ambiente",0,0
2019,"Tezontepec de Aldama","Corrupción de menores",2,0.0377294421701975
2019,"Tezontepec de Aldama","Daño a la propiedad",33,0.622535795808259
2019,"Tezontepec de Aldama","Delitos cometidos por servidores públicos",0,0
2019,"Tezontepec de Aldama","Despojo",19,0.358429700616876
2019,"Tezontepec de Aldama","Electorales",0,0
2019,"Tezontepec de Aldama","Evasión de presos",0,0
2019,"Tezontepec de Aldama","Extorsión",0,0
2019,"Tezontepec de Aldama","Falsedad",0,0
2019,"Tezontepec de Aldama","Falsificación",0,0
2019,"Tezontepec de Aldama","Feminicidio",0,0
2019,"Tezontepec de Aldama","Fraude",7,0.132053047595691
2019,"Tezontepec de Aldama","Homicidio",23,0.433888584957271
2019,"Tezontepec de Aldama","Hostigamiento sexual",3,0.0565941632552963
2019,"Tezontepec de Aldama","Incesto",0,0
2019,"Tezontepec de Aldama","Incumplimiento de obligaciones de asistencia familiar",3,0.0565941632552963
2019,"Tezontepec de Aldama","Lesiones",54,1.01869493859533
2019,"Tezontepec de Aldama","Narcomenudeo",7,0.132053047595691
2019,"Tezontepec de Aldama","Otros delitos contra el patrimonio",1,0.0188647210850988
2019,"Tezontepec de Aldama","Otros delitos contra la familia",0,0
2019,"Tezontepec de Aldama","Otros delitos contra la sociedad",0,0
2019,"Tezontepec de Aldama","Otros delitos del Fuero Común",39,0.735724122318852
2019,"Tezontepec de Aldama","Otros delitos que atentan contra la libertad personal",22,0.415023863872173
2019,"Tezontepec de Aldama","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.0188647210850988
2019,"Tezontepec de Aldama","Otros delitos que atentan contra la vida y la integridad corporal",2,0.0377294421701975
2019,"Tezontepec de Aldama","Rapto",1,0.0188647210850988
2019,"Tezontepec de Aldama","Robo",90,1.69782489765889
2019,"Tezontepec de Aldama","Secuestro",1,0.0188647210850988
2019,"Tezontepec de Aldama","Trata de personas",0,0
2019,"Tezontepec de Aldama","Tráfico de menores",0,0
2019,"Tezontepec de Aldama","Violación equiparada",0,0
2019,"Tezontepec de Aldama","Violación simple",6,0.113188326510593
2019,"Tezontepec de Aldama","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tezontepec de Aldama","Violencia familiar",51,0.962100775340037
2019,"Tianguistengo","Aborto",0,0
2019,"Tianguistengo","Abuso de confianza",0,0
2019,"Tianguistengo","Abuso sexual",4,0.264515275757175
2019,"Tianguistengo","Acoso sexual",0,0
2019,"Tianguistengo","Allanamiento de morada",0,0
2019,"Tianguistengo","Amenazas",7,0.462901732575056
2019,"Tianguistengo","Contra el medio ambiente",0,0
2019,"Tianguistengo","Corrupción de menores",0,0
2019,"Tianguistengo","Daño a la propiedad",3,0.198386456817881
2019,"Tianguistengo","Delitos cometidos por servidores públicos",1,0.0661288189392937
2019,"Tianguistengo","Despojo",4,0.264515275757175
2019,"Tianguistengo","Electorales",0,0
2019,"Tianguistengo","Evasión de presos",0,0
2019,"Tianguistengo","Extorsión",0,0
2019,"Tianguistengo","Falsedad",0,0
2019,"Tianguistengo","Falsificación",0,0
2019,"Tianguistengo","Feminicidio",0,0
2019,"Tianguistengo","Fraude",2,0.132257637878587
2019,"Tianguistengo","Homicidio",1,0.0661288189392937
2019,"Tianguistengo","Hostigamiento sexual",0,0
2019,"Tianguistengo","Incesto",0,0
2019,"Tianguistengo","Incumplimiento de obligaciones de asistencia familiar",1,0.0661288189392937
2019,"Tianguistengo","Lesiones",9,0.595159370453644
2019,"Tianguistengo","Narcomenudeo",0,0
2019,"Tianguistengo","Otros delitos contra el patrimonio",0,0
2019,"Tianguistengo","Otros delitos contra la familia",0,0
2019,"Tianguistengo","Otros delitos contra la sociedad",0,0
2019,"Tianguistengo","Otros delitos del Fuero Común",4,0.264515275757175
2019,"Tianguistengo","Otros delitos que atentan contra la libertad personal",1,0.0661288189392937
2019,"Tianguistengo","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.0661288189392937
2019,"Tianguistengo","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2019,"Tianguistengo","Rapto",0,0
2019,"Tianguistengo","Robo",1,0.0661288189392937
2019,"Tianguistengo","Secuestro",0,0
2019,"Tianguistengo","Trata de personas",0,0
2019,"Tianguistengo","Tráfico de menores",0,0
2019,"Tianguistengo","Violación equiparada",0,0
2019,"Tianguistengo","Violación simple",1,0.0661288189392937
2019,"Tianguistengo","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tianguistengo","Violencia familiar",4,0.264515275757175
2019,"Tizayuca","Aborto",1,0.00837226436261951
2019,"Tizayuca","Abuso de confianza",29,0.242795666515966
2019,"Tizayuca","Abuso sexual",55,0.460474539944073
2019,"Tizayuca","Acoso sexual",0,0
2019,"Tizayuca","Allanamiento de morada",20,0.16744528725239
2019,"Tizayuca","Amenazas",184,1.54049664272199
2019,"Tizayuca","Contra el medio ambiente",0,0
2019,"Tizayuca","Corrupción de menores",2,0.016744528725239
2019,"Tizayuca","Daño a la propiedad",146,1.22235059694245
2019,"Tizayuca","Delitos cometidos por servidores públicos",33,0.276284723966444
2019,"Tizayuca","Despojo",55,0.460474539944073
2019,"Tizayuca","Electorales",0,0
2019,"Tizayuca","Evasión de presos",0,0
2019,"Tizayuca","Extorsión",20,0.16744528725239
2019,"Tizayuca","Falsedad",3,0.0251167930878585
2019,"Tizayuca","Falsificación",15,0.125583965439293
2019,"Tizayuca","Feminicidio",4,0.0334890574504781
2019,"Tizayuca","Fraude",82,0.6865256777348
2019,"Tizayuca","Homicidio",20,0.16744528725239
2019,"Tizayuca","Hostigamiento sexual",4,0.0334890574504781
2019,"Tizayuca","Incesto",0,0
2019,"Tizayuca","Incumplimiento de obligaciones de asistencia familiar",41,0.3432628388674
2019,"Tizayuca","Lesiones",288,2.41121213643442
2019,"Tizayuca","Narcomenudeo",27,0.226051137790727
2019,"Tizayuca","Otros delitos contra el patrimonio",6,0.0502335861757171
2019,"Tizayuca","Otros delitos contra la familia",1,0.00837226436261951
2019,"Tizayuca","Otros delitos contra la sociedad",0,0
2019,"Tizayuca","Otros delitos del Fuero Común",260,2.17678873428107
2019,"Tizayuca","Otros delitos que atentan contra la libertad personal",111,0.929321344250766
2019,"Tizayuca","Otros delitos que atentan contra la libertad y la seguridad sexual",7,0.0586058505383366
2019,"Tizayuca","Otros delitos que atentan contra la vida y la integridad corporal",20,0.16744528725239
2019,"Tizayuca","Rapto",0,0
2019,"Tizayuca","Robo",738,6.1787310996132
2019,"Tizayuca","Secuestro",1,0.00837226436261951
2019,"Tizayuca","Trata de personas",0,0
2019,"Tizayuca","Tráfico de menores",0,0
2019,"Tizayuca","Violación equiparada",0,0
2019,"Tizayuca","Violación simple",51,0.426985482493595
2019,"Tizayuca","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tizayuca","Violencia familiar",393,3.29029989450947
2019,"Tlahuelilpan","Aborto",0,0
2019,"Tlahuelilpan","Abuso de confianza",1,0.0515756356697096
2019,"Tlahuelilpan","Abuso sexual",1,0.0515756356697096
2019,"Tlahuelilpan","Acoso sexual",0,0
2019,"Tlahuelilpan","Allanamiento de morada",1,0.0515756356697096
2019,"Tlahuelilpan","Amenazas",13,0.670483263706225
2019,"Tlahuelilpan","Contra el medio ambiente",0,0
2019,"Tlahuelilpan","Corrupción de menores",1,0.0515756356697096
2019,"Tlahuelilpan","Daño a la propiedad",18,0.928361442054773
2019,"Tlahuelilpan","Delitos cometidos por servidores públicos",2,0.103151271339419
2019,"Tlahuelilpan","Despojo",1,0.0515756356697096
2019,"Tlahuelilpan","Electorales",0,0
2019,"Tlahuelilpan","Evasión de presos",0,0
2019,"Tlahuelilpan","Extorsión",0,0
2019,"Tlahuelilpan","Falsedad",0,0
2019,"Tlahuelilpan","Falsificación",1,0.0515756356697096
2019,"Tlahuelilpan","Feminicidio",0,0
2019,"Tlahuelilpan","Fraude",2,0.103151271339419
2019,"Tlahuelilpan","Homicidio",2,0.103151271339419
2019,"Tlahuelilpan","Hostigamiento sexual",0,0
2019,"Tlahuelilpan","Incesto",0,0
2019,"Tlahuelilpan","Incumplimiento de obligaciones de asistencia familiar",6,0.309453814018258
2019,"Tlahuelilpan","Lesiones",28,1.44411779875187
2019,"Tlahuelilpan","Narcomenudeo",5,0.257878178348548
2019,"Tlahuelilpan","Otros delitos contra el patrimonio",0,0
2019,"Tlahuelilpan","Otros delitos contra la familia",0,0
2019,"Tlahuelilpan","Otros delitos contra la sociedad",0,0
2019,"Tlahuelilpan","Otros delitos del Fuero Común",29,1.49569343442158
2019,"Tlahuelilpan","Otros delitos que atentan contra la libertad personal",7,0.361029449687967
2019,"Tlahuelilpan","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.0515756356697096
2019,"Tlahuelilpan","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2019,"Tlahuelilpan","Rapto",0,0
2019,"Tlahuelilpan","Robo",61,3.14611377585229
2019,"Tlahuelilpan","Secuestro",0,0
2019,"Tlahuelilpan","Trata de personas",0,0
2019,"Tlahuelilpan","Tráfico de menores",0,0
2019,"Tlahuelilpan","Violación equiparada",0,0
2019,"Tlahuelilpan","Violación simple",9,0.464180721027387
2019,"Tlahuelilpan","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tlahuelilpan","Violencia familiar",31,1.598844705761
2019,"Tlahuiltepa","Aborto",0,0
2019,"Tlahuiltepa","Abuso de confianza",1,0.0963762528912876
2019,"Tlahuiltepa","Abuso sexual",0,0
2019,"Tlahuiltepa","Acoso sexual",0,0
2019,"Tlahuiltepa","Allanamiento de morada",0,0
2019,"Tlahuiltepa","Amenazas",4,0.38550501156515
2019,"Tlahuiltepa","Contra el medio ambiente",0,0
2019,"Tlahuiltepa","Corrupción de menores",0,0
2019,"Tlahuiltepa","Daño a la propiedad",3,0.289128758673863
2019,"Tlahuiltepa","Delitos cometidos por servidores públicos",4,0.38550501156515
2019,"Tlahuiltepa","Despojo",0,0
2019,"Tlahuiltepa","Electorales",0,0
2019,"Tlahuiltepa","Evasión de presos",0,0
2019,"Tlahuiltepa","Extorsión",0,0
2019,"Tlahuiltepa","Falsedad",0,0
2019,"Tlahuiltepa","Falsificación",0,0
2019,"Tlahuiltepa","Feminicidio",0,0
2019,"Tlahuiltepa","Fraude",0,0
2019,"Tlahuiltepa","Homicidio",1,0.0963762528912876
2019,"Tlahuiltepa","Hostigamiento sexual",0,0
2019,"Tlahuiltepa","Incesto",0,0
2019,"Tlahuiltepa","Incumplimiento de obligaciones de asistencia familiar",1,0.0963762528912876
2019,"Tlahuiltepa","Lesiones",6,0.578257517347726
2019,"Tlahuiltepa","Narcomenudeo",0,0
2019,"Tlahuiltepa","Otros delitos contra el patrimonio",0,0
2019,"Tlahuiltepa","Otros delitos contra la familia",0,0
2019,"Tlahuiltepa","Otros delitos contra la sociedad",0,0
2019,"Tlahuiltepa","Otros delitos del Fuero Común",2,0.192752505782575
2019,"Tlahuiltepa","Otros delitos que atentan contra la libertad personal",0,0
2019,"Tlahuiltepa","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2019,"Tlahuiltepa","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2019,"Tlahuiltepa","Rapto",0,0
2019,"Tlahuiltepa","Robo",3,0.289128758673863
2019,"Tlahuiltepa","Secuestro",0,0
2019,"Tlahuiltepa","Trata de personas",0,0
2019,"Tlahuiltepa","Tráfico de menores",0,0
2019,"Tlahuiltepa","Violación equiparada",0,0
2019,"Tlahuiltepa","Violación simple",3,0.289128758673863
2019,"Tlahuiltepa","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tlahuiltepa","Violencia familiar",2,0.192752505782575
2019,"Tlanalapa","Aborto",0,0
2019,"Tlanalapa","Abuso de confianza",1,0.0966930961129375
2019,"Tlanalapa","Abuso sexual",0,0
2019,"Tlanalapa","Acoso sexual",0,0
2019,"Tlanalapa","Allanamiento de morada",0,0
2019,"Tlanalapa","Amenazas",1,0.0966930961129375
2019,"Tlanalapa","Contra el medio ambiente",0,0
2019,"Tlanalapa","Corrupción de menores",0,0
2019,"Tlanalapa","Daño a la propiedad",0,0
2019,"Tlanalapa","Delitos cometidos por servidores públicos",0,0
2019,"Tlanalapa","Despojo",0,0
2019,"Tlanalapa","Electorales",0,0
2019,"Tlanalapa","Evasión de presos",0,0
2019,"Tlanalapa","Extorsión",0,0
2019,"Tlanalapa","Falsedad",0,0
2019,"Tlanalapa","Falsificación",0,0
2019,"Tlanalapa","Feminicidio",0,0
2019,"Tlanalapa","Fraude",0,0
2019,"Tlanalapa","Homicidio",5,0.483465480564688
2019,"Tlanalapa","Hostigamiento sexual",0,0
2019,"Tlanalapa","Incesto",0,0
2019,"Tlanalapa","Incumplimiento de obligaciones de asistencia familiar",1,0.0966930961129375
2019,"Tlanalapa","Lesiones",0,0
2019,"Tlanalapa","Narcomenudeo",0,0
2019,"Tlanalapa","Otros delitos contra el patrimonio",0,0
2019,"Tlanalapa","Otros delitos contra la familia",0,0
2019,"Tlanalapa","Otros delitos contra la sociedad",0,0
2019,"Tlanalapa","Otros delitos del Fuero Común",13,1.25701024946819
2019,"Tlanalapa","Otros delitos que atentan contra la libertad personal",0,0
2019,"Tlanalapa","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2019,"Tlanalapa","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2019,"Tlanalapa","Rapto",0,0
2019,"Tlanalapa","Robo",11,1.06362405724231
2019,"Tlanalapa","Secuestro",0,0
2019,"Tlanalapa","Trata de personas",0,0
2019,"Tlanalapa","Tráfico de menores",0,0
2019,"Tlanalapa","Violación equiparada",0,0
2019,"Tlanalapa","Violación simple",0,0
2019,"Tlanalapa","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2019,"Tlanalapa","Violencia familiar",1,0.0966930961129375
2019,"Tlanchinol","Aborto",1,0.0251433169063663
2019,"Tlanchinol","Abuso de confianza",2,0.0502866338127326
2019,"Tlanchinol","Abuso sexual",13,0.326863119782762
2019,"Tlanchinol","Acoso sexual",0,0
2019,"Tlanchinol","Allanamiento de morada",5,0.125716584531831
2019,"Tlanchinol","Amenazas",21,0.528009655033692
2019,"Tlanchinol","Contra el medio ambiente",0,0
2019,"Tlanchinol","Corrupción de menores",0,0
2019,"Tlanchinol","Daño a la propiedad",5,0.125716584531831
2019,"Tlanchinol","Delitos cometidos por servidores públicos",2,0.0502866338127326
2019,"Tlanchinol","Despojo",6,0.150859901438198
2019,"Tlanchinol","Electorales",0,0
2019,"Tlanchinol","Evasión de presos",0,0
2019,"Tlanchinol","Extorsión",2,0.0502866338127326
2019,"Tlanchinol","Falsedad",0,0
2019,"Tlanchinol","Falsificación",1,0.0251433169063663
2019,"Tlanchinol","Feminicidio",0,0
2019,"Tlanchinol","Fraude",2,0.0502866338127326
2019,"Tlanchinol","Homicidio",3,0.0754299507190989
2019,"Tlanchinol","Hostigamiento sexual",0,0
2019,"Tlanchinol","Incesto",0,0
2019,"Tlanchinol","Incumplimiento de obligaciones de asistencia familiar",3,0.0754299507190989
2019,"Tlanchinol","Lesiones",53,1.33259579603741
2019,"Tlanchinol","Narcomenudeo",3,0.0754299507190989
2019,"Tlanchinol","Otros delitos contra el patrimonio",0,0
2019,"Tlanchinol","Otros delitos contra la familia",0,0
2019,"Tlanchinol","Otros delitos contra la sociedad",0,0
2019,"Tlanchinol","Otros delitos del Fuero Común",7,0.176003218344564
2019,"Tlanchinol","Otros delitos que atentan contra la libertad personal",3,0.0754299507190989
2019,"Tlanchinol","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2019,"Tlanchinol","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0251433169063663
2019,"Tlanchinol","Rapto",0,0
