"Año","Municipio","Tipo.de.delito","Enero","Febrero","Marzo","Abril","Mayo","Junio","Julio","Agosto","Septiembre","Octubre","Noviembre","Diciembre","total","pobtot","tasa"
2015,"Tepetitlán","Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0,10932,0
2015,"Tepetitlán","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,10932,0
2015,"Tepetitlán","Violencia familiar",1,0,0,0,0,0,2,0,1,1,5,1,11,10932,1.00622027076473
2015,"Tetepango","Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Abuso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Amenazas",0,1,0,0,0,0,0,0,0,0,0,0,1,11624,0.0860289057123193
2015,"Tetepango","Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Daño a la propiedad",0,0,1,1,0,0,0,1,1,0,0,1,5,11624,0.430144528561597
2015,"Tetepango","Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Despojo",0,0,0,1,0,0,0,0,0,0,0,1,2,11624,0.172057811424639
2015,"Tetepango","Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Extorsión",0,0,0,0,0,0,0,1,0,0,0,0,1,11624,0.0860289057123193
2015,"Tetepango","Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Fraude",0,0,1,0,0,0,0,0,0,0,0,0,1,11624,0.0860289057123193
2015,"Tetepango","Homicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Lesiones",0,0,1,0,0,0,0,1,1,0,0,0,3,11624,0.258086717136958
2015,"Tetepango","Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Otros delitos del Fuero Común",0,0,0,0,0,0,1,0,0,0,0,1,2,11624,0.172057811424639
2015,"Tetepango","Otros delitos que atentan contra la libertad personal",0,0,0,0,0,0,1,0,0,0,0,0,1,11624,0.0860289057123193
2015,"Tetepango","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Robo",1,1,1,1,2,0,2,7,1,0,1,1,18,11624,1.54852030282175
2015,"Tetepango","Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,11624,0
2015,"Tetepango","Violencia familiar",0,0,0,0,0,0,0,1,1,0,4,2,8,11624,0.688231245698555
2015,"Tezontepec de Aldama","Aborto",0,0,0,0,0,0,0,0,0,0,0,1,1,53009,0.0188647210850988
2015,"Tezontepec de Aldama","Abuso de confianza",0,1,0,0,0,0,0,1,0,0,1,1,4,53009,0.075458884340395
2015,"Tezontepec de Aldama","Abuso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Allanamiento de morada",1,0,0,0,0,0,0,0,0,0,0,1,2,53009,0.0377294421701975
2015,"Tezontepec de Aldama","Amenazas",4,2,0,4,6,2,0,2,1,0,0,2,23,53009,0.433888584957271
2015,"Tezontepec de Aldama","Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Daño a la propiedad",1,2,0,2,3,4,1,1,3,0,0,2,19,53009,0.358429700616876
2015,"Tezontepec de Aldama","Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Despojo",3,2,0,1,4,9,0,0,0,0,0,1,20,53009,0.377294421701975
2015,"Tezontepec de Aldama","Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Extorsión",1,1,0,0,0,0,0,0,0,0,0,0,2,53009,0.0377294421701975
2015,"Tezontepec de Aldama","Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Fraude",2,2,0,1,1,0,0,1,0,0,1,0,8,53009,0.15091776868079
2015,"Tezontepec de Aldama","Homicidio",0,1,0,1,0,1,0,1,2,0,0,0,6,53009,0.113188326510593
2015,"Tezontepec de Aldama","Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,1,0,1,0,0,0,0,0,2,53009,0.0377294421701975
2015,"Tezontepec de Aldama","Lesiones",11,5,3,14,12,5,3,8,3,2,0,2,68,53009,1.28280103378672
2015,"Tezontepec de Aldama","Narcomenudeo",0,1,0,0,0,0,0,0,0,0,0,0,1,53009,0.0188647210850988
2015,"Tezontepec de Aldama","Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Otros delitos del Fuero Común",2,3,0,11,1,2,1,0,1,0,0,0,21,53009,0.396159142787074
2015,"Tezontepec de Aldama","Otros delitos que atentan contra la libertad personal",1,0,0,1,0,0,0,1,0,1,0,2,6,53009,0.113188326510593
2015,"Tezontepec de Aldama","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,1,0,1,53009,0.0188647210850988
2015,"Tezontepec de Aldama","Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Robo",7,14,2,2,5,8,4,8,8,0,3,7,68,53009,1.28280103378672
2015,"Tezontepec de Aldama","Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Violación simple",0,0,1,0,1,1,0,1,0,0,0,0,4,53009,0.075458884340395
2015,"Tezontepec de Aldama","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,53009,0
2015,"Tezontepec de Aldama","Violencia familiar",3,3,0,2,3,0,2,1,2,1,4,1,22,53009,0.415023863872173
2015,"Tianguistengo","Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Abuso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Amenazas",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Daño a la propiedad",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Despojo",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Fraude",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Homicidio",1,0,0,0,0,0,0,0,1,2,0,0,4,15122,0.264515275757175
2015,"Tianguistengo","Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Lesiones",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Otros delitos del Fuero Común",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Otros delitos que atentan contra la libertad personal",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Robo",1,0,0,0,0,0,0,0,0,0,0,0,1,15122,0.0661288189392937
2015,"Tianguistengo","Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tianguistengo","Violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,15122,0
2015,"Tizayuca","Aborto",0,0,0,0,0,0,0,0,0,1,0,0,1,119442,0.00837226436261951
2015,"Tizayuca","Abuso de confianza",3,2,0,0,0,0,0,0,1,0,1,1,8,119442,0.0669781149009561
2015,"Tizayuca","Abuso sexual",0,0,0,0,0,0,3,2,1,2,0,1,9,119442,0.0753503792635756
2015,"Tizayuca","Acoso sexual",0,2,0,2,2,0,0,0,0,0,5,0,11,119442,0.0920949079888147
2015,"Tizayuca","Allanamiento de morada",1,0,0,0,0,0,0,0,0,0,2,0,3,119442,0.0251167930878585
2015,"Tizayuca","Amenazas",5,9,0,1,0,0,0,0,0,1,5,6,27,119442,0.226051137790727
2015,"Tizayuca","Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Corrupción de menores",0,1,0,0,0,0,0,0,0,0,0,0,1,119442,0.00837226436261951
2015,"Tizayuca","Daño a la propiedad",8,5,0,5,0,1,2,0,0,1,11,3,36,119442,0.301401517054303
2015,"Tizayuca","Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Despojo",4,4,0,4,0,0,0,1,0,0,1,0,14,119442,0.117211701076673
2015,"Tizayuca","Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Extorsión",0,0,0,1,0,0,0,0,0,0,0,1,2,119442,0.016744528725239
2015,"Tizayuca","Falsedad",0,1,0,0,0,0,0,0,0,0,2,0,3,119442,0.0251167930878585
2015,"Tizayuca","Falsificación",0,2,0,0,0,0,0,0,0,0,0,0,2,119442,0.016744528725239
2015,"Tizayuca","Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Fraude",5,6,0,1,0,0,0,0,1,0,1,1,15,119442,0.125583965439293
2015,"Tizayuca","Homicidio",1,2,0,1,1,1,1,3,1,6,4,2,23,119442,0.192562080340249
2015,"Tizayuca","Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Incumplimiento de obligaciones de asistencia familiar",3,6,0,6,6,0,4,3,3,0,5,0,36,119442,0.301401517054303
2015,"Tizayuca","Lesiones",24,10,0,4,1,0,3,0,2,3,28,11,86,119442,0.720014735185278
2015,"Tizayuca","Narcomenudeo",0,7,0,1,0,0,0,0,0,0,0,1,9,119442,0.0753503792635756
2015,"Tizayuca","Otros delitos contra el patrimonio",0,0,0,0,3,0,0,0,0,0,0,0,3,119442,0.0251167930878585
2015,"Tizayuca","Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Otros delitos del Fuero Común",12,7,0,9,3,0,5,2,5,1,49,7,100,119442,0.837226436261951
2015,"Tizayuca","Otros delitos que atentan contra la libertad personal",1,1,0,3,0,0,4,5,6,4,10,6,40,119442,0.334890574504781
2015,"Tizayuca","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,1,1,0,1,0,0,3,119442,0.0251167930878585
2015,"Tizayuca","Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,1,1,1,3,119442,0.0251167930878585
2015,"Tizayuca","Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Robo",83,70,29,51,24,32,22,16,39,23,74,59,522,119442,4.37032199728739
2015,"Tizayuca","Secuestro",0,0,1,1,0,0,0,0,0,0,0,0,2,119442,0.016744528725239
2015,"Tizayuca","Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Tráfico de menores",0,1,0,0,0,0,0,0,0,0,0,0,1,119442,0.00837226436261951
2015,"Tizayuca","Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Violación simple",2,6,0,3,5,0,1,2,4,1,2,0,26,119442,0.217678873428107
2015,"Tizayuca","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,119442,0
2015,"Tizayuca","Violencia familiar",10,12,0,6,17,0,16,16,11,17,15,14,134,119442,1.12188342459101
2015,"Tlahuelilpan","Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Abuso de confianza",0,1,1,0,0,0,0,0,0,0,0,0,2,19389,0.103151271339419
2015,"Tlahuelilpan","Abuso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Acoso sexual",1,0,0,0,0,0,0,0,0,0,0,0,1,19389,0.0515756356697096
2015,"Tlahuelilpan","Allanamiento de morada",0,0,1,0,1,0,0,0,0,1,0,1,4,19389,0.206302542678839
2015,"Tlahuelilpan","Amenazas",0,3,2,0,1,0,5,0,4,0,4,2,21,19389,1.0830883490639
2015,"Tlahuelilpan","Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Daño a la propiedad",0,0,0,0,0,2,0,0,2,1,1,2,8,19389,0.412605085357677
2015,"Tlahuelilpan","Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Despojo",0,0,0,0,0,0,2,0,1,0,1,0,4,19389,0.206302542678839
2015,"Tlahuelilpan","Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Falsedad",0,0,0,0,1,0,0,0,0,0,0,0,1,19389,0.0515756356697096
2015,"Tlahuelilpan","Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Fraude",0,1,1,0,0,0,0,0,0,0,0,2,4,19389,0.206302542678839
2015,"Tlahuelilpan","Homicidio",0,0,0,0,0,0,0,0,0,0,0,1,1,19389,0.0515756356697096
2015,"Tlahuelilpan","Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,1,1,0,0,2,19389,0.103151271339419
2015,"Tlahuelilpan","Lesiones",0,5,6,0,7,2,6,0,5,4,2,3,40,19389,2.06302542678839
2015,"Tlahuelilpan","Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Otros delitos del Fuero Común",2,0,0,0,0,0,0,0,0,1,1,1,5,19389,0.257878178348548
2015,"Tlahuelilpan","Otros delitos que atentan contra la libertad personal",0,0,0,0,0,2,1,0,1,0,0,1,5,19389,0.257878178348548
2015,"Tlahuelilpan","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,1,0,2,0,0,0,0,0,3,19389,0.154726907009129
2015,"Tlahuelilpan","Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Robo",3,2,3,2,3,3,7,4,7,13,9,8,64,19389,3.30084068286142
2015,"Tlahuelilpan","Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,19389,0
2015,"Tlahuelilpan","Violencia familiar",0,1,1,0,1,3,6,0,2,4,2,1,21,19389,1.0830883490639
2015,"Tlahuiltepa","Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Abuso sexual",0,0,0,0,1,0,0,0,0,0,0,0,1,10376,0.0963762528912876
2015,"Tlahuiltepa","Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Amenazas",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Daño a la propiedad",0,0,2,0,0,0,0,0,0,0,0,0,2,10376,0.192752505782575
2015,"Tlahuiltepa","Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Despojo",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Fraude",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Homicidio",0,0,2,0,0,0,0,0,0,0,0,0,2,10376,0.192752505782575
2015,"Tlahuiltepa","Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Lesiones",0,0,0,0,1,0,0,0,0,0,0,0,1,10376,0.0963762528912876
2015,"Tlahuiltepa","Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Otros delitos del Fuero Común",0,0,0,0,1,0,0,0,0,0,0,0,1,10376,0.0963762528912876
2015,"Tlahuiltepa","Otros delitos que atentan contra la libertad personal",0,1,0,0,0,0,0,0,0,0,0,0,1,10376,0.0963762528912876
2015,"Tlahuiltepa","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Robo",1,0,0,1,0,0,0,0,0,0,0,0,2,10376,0.192752505782575
2015,"Tlahuiltepa","Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlahuiltepa","Violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,10376,0
2015,"Tlanalapa","Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0,10342,0
2015,"Tlanalapa","Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0,10342,0
2015,"Tlanalapa","Abuso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,10342,0
2015,"Tlanalapa","Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,10342,0
2015,"Tlanalapa","Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0,10342,0
